group,sample_id,pair_id,json_path,heatmap_path,heatmap_norm01_path,heatmap_min_before,heatmap_max_before,n_grains_used,entropy_inner_raw,entropy_inner_norm01,entropy_middle_raw,entropy_middle_norm01,entropy_outer_raw,entropy_outer_norm01,full_entropy_raw_reconstructed_mask
FAPI-TEMPO,FAPI_TEMPO_1027,1027,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1027.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1027_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1027_heatmap_norm01.png,19.0,219.0,323,0.6938537037955513,0.2002038595136563,1.8049675775508336,0.5208035546195906,1.8913187591243728,0.5457192389058001,5.524389169999546
FAPI-TEMPO,FAPI_TEMPO_1028,1028,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1028.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1028_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1028_heatmap_norm01.png,18.0,210.0,330,0.6823813567156276,0.1968936398657437,1.8614618219099544,0.5371043478547252,2.004115765145592,0.5782655751485871,5.5390370284453105
FAPI-TEMPO,FAPI_TEMPO_1029,1029,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1029.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1029_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1029_heatmap_norm01.png,18.0,211.0,325,0.7968673157319621,0.2299273049306003,2.014286539410389,0.581200240267352,2.1006789212792603,0.6061278124459132,5.540763691331563
FAPI-TEMPO,FAPI_TEMPO_103,103,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_103.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_103_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_103_heatmap_norm01.png,17.0,221.0,334,0.8543111163033049,0.2465020821734185,1.8576328467975745,0.5359995391734617,2.065909788892989,0.5960955614719761,5.69043573936279
FAPI-TEMPO,FAPI_TEMPO_1030,1030,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1030.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1030_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1030_heatmap_norm01.png,19.0,219.0,302,0.6916028734175372,0.1995544071488077,1.7125371760566277,0.4941337782469772,1.7367697882180022,0.5011258321255775,5.524953376224292
FAPI-TEMPO,FAPI_TEMPO_1031,1031,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1031.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1031_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1031_heatmap_norm01.png,19.0,221.0,357,0.6931471805599453,0.1999999999999999,1.7256164497293331,0.4979076589001856,2.02003095444132,0.5828577280829383,5.649204860473896
FAPI-TEMPO,FAPI_TEMPO_1032,1032,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1032.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1032_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1032_heatmap_norm01.png,18.0,215.0,327,0.889344327458387,0.256610530173389,1.805048366947065,0.5208268655118505,2.065211456886792,0.5958940654475292,5.66500217287123
FAPI-TEMPO,FAPI_TEMPO_1033,1033,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1033.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1033_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1033_heatmap_norm01.png,18.0,221.0,356,0.7978225344253194,0.2302029227849745,1.9594142523196645,0.5653674449737472,1.946720737163333,0.5617048707002495,5.664943519803462
FAPI-TEMPO,FAPI_TEMPO_1034,1034,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1034.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1034_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1034_heatmap_norm01.png,19.0,220.0,315,0.716584430077524,0.2067625607302176,1.869435249621787,0.5394049927784746,2.181662828568597,0.6294948287335409,5.646780314562408
FAPI-TEMPO,FAPI_TEMPO_1035,1035,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1035.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1035_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1035_heatmap_norm01.png,19.0,200.0,344,1.0813804543402457,0.3120204437581853,1.815139051837363,0.5237384217219316,1.8047559407094869,0.5207424891352945,5.443665907805315
FAPI-TEMPO,FAPI_TEMPO_1036,1036,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1036.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1036_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1036_heatmap_norm01.png,18.0,212.0,408,0.9319347419201364,0.2688995261200633,2.0465175384536973,0.5905001407638875,2.060581953872621,0.5945582732394642,5.651721753964062
FAPI-TEMPO,FAPI_TEMPO_1037,1037,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1037.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1037_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1037_heatmap_norm01.png,18.0,221.0,369,1.2029923162985552,0.3471102097902905,2.0573917886946824,0.5936377861430985,1.9561874676604516,0.5644363917285745,5.626136286117124
FAPI-TEMPO,FAPI_TEMPO_1038,1038,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1038.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1038_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1038_heatmap_norm01.png,18.0,203.0,331,0.6927819059876479,0.1998946040371967,1.973357037200764,0.569390482294576,2.022803614865191,0.5836577487716559,5.660013515415347
FAPI-TEMPO,FAPI_TEMPO_1039,1039,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1039.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1039_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1039_heatmap_norm01.png,19.0,212.0,215,0.927946820654712,0.2677488552734466,2.1719538330481587,0.6266934047956708,2.1627227156502618,0.6240298673373089,5.62477082896142
FAPI-TEMPO,FAPI_TEMPO_104,104,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_104.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_104_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_104_heatmap_norm01.png,18.0,221.0,345,0.6917614988524178,0.1996001767744599,1.673868647580914,0.4829763993929001,2.1303263028667105,0.6146822385242247,5.639866445368128
FAPI-TEMPO,FAPI_TEMPO_1040,1040,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1040.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1040_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1040_heatmap_norm01.png,19.0,212.0,321,0.6901856760188042,0.1991454904169851,1.6274015052352155,0.469568816227616,1.956494704016764,0.564525041402101,5.5727890843318475
FAPI-TEMPO,FAPI_TEMPO_1041,1041,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1041.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1041_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1041_heatmap_norm01.png,17.0,207.0,395,0.9840565199883426,0.2839386922683266,2.071458045160841,0.5976964498326185,1.9678999997634867,0.5678159141248349,5.705488375904639
FAPI-TEMPO,FAPI_TEMPO_1042,1042,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1042.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1042_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1042_heatmap_norm01.png,18.0,204.0,382,1.0286109120596485,0.2967943723665457,2.0710031242386373,0.5975651874009265,2.107035041477375,0.6079618010637361,5.658458169630969
FAPI-TEMPO,FAPI_TEMPO_1043,1043,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1043.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1043_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1043_heatmap_norm01.png,18.0,210.0,405,1.1602060026793757,0.3347646892950284,1.9799145505695053,0.5712825806981052,2.1160080244841484,0.6105508566809066,5.664693307795476
FAPI-TEMPO,FAPI_TEMPO_1044,1044,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1044.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1044_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1044_heatmap_norm01.png,18.0,218.0,406,0.8636174314595544,0.2491873171183926,2.002171301067416,0.5777045214120329,2.245350544007868,0.6478712189794973,5.654342985856608
FAPI-TEMPO,FAPI_TEMPO_1045,1045,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1045.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1045_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1045_heatmap_norm01.png,18.0,220.0,464,1.0357713057262667,0.2988604252532743,1.9244272530347608,0.555272330900964,2.0478422556640816,0.5908823733538879,5.66948107840536
FAPI-TEMPO,FAPI_TEMPO_1046,1046,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1046.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1046_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1046_heatmap_norm01.png,18.0,217.0,365,0.8220255800488793,0.2371864455640783,1.8866967846580784,0.5443856189774725,1.8625186978574575,0.5374092977923848,5.67463728958681
FAPI-TEMPO,FAPI_TEMPO_1047,1047,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1047.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1047_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1047_heatmap_norm01.png,19.0,218.0,408,0.8629650739229595,0.2489990865218063,1.8673493655359432,0.5388031338531716,1.9270826232970344,0.5560385088027853,5.671070417402405
FAPI-TEMPO,FAPI_TEMPO_1048,1048,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1048.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1048_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1048_heatmap_norm01.png,18.0,221.0,405,1.1473166049078785,0.3310455952460316,2.00306999105318,0.5779638285291846,1.925408165086066,0.5555553622913572,5.678375135123889
FAPI-TEMPO,FAPI_TEMPO_1049,1049,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1049.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1049_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1049_heatmap_norm01.png,17.0,213.0,323,0.6929549344838639,0.1999445295078814,1.7528950769944205,0.5057786069557055,2.187032906771011,0.6310443057719024,5.669499559273174
FAPI-TEMPO,FAPI_TEMPO_105,105,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_105.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_105_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_105_heatmap_norm01.png,17.0,215.0,455,0.9639421995730524,0.2781349262055284,2.025326220770068,0.5843856189774725,2.184549075190842,0.6303276234712798,5.667679010046999
FAPI-TEMPO,FAPI_TEMPO_1050,1050,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1050.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1050_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1050_heatmap_norm01.png,18.0,214.0,381,1.1181291373904796,0.3226238723173398,2.015598718205826,0.5815788550355393,2.025326220770068,0.5843856189774725,5.668773865750419
FAPI-TEMPO,FAPI_TEMPO_1051,1051,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1051.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1051_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1051_heatmap_norm01.png,18.0,205.0,402,1.0130334770519016,0.2922996747194564,1.889742162280692,0.5452643292162282,1.9459224624057128,0.5614745372934327,5.467681113593196
FAPI-TEMPO,FAPI_TEMPO_1052,1052,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1052.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1052_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1052_heatmap_norm01.png,18.0,211.0,298,1.260840762273924,0.3638017430166501,2.011450007983691,0.5803817903028274,1.9092306803339385,0.550887526886167,5.654830452748921
FAPI-TEMPO,FAPI_TEMPO_1053,1053,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1053.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1053_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1053_heatmap_norm01.png,18.0,203.0,237,1.185278215273761,0.3419990006498353,2.0836030020480347,0.6012007436472113,1.940503399351054,0.5599109262143883,5.623081539502564
FAPI-TEMPO,FAPI_TEMPO_1054,1054,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1054.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1054_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1054_heatmap_norm01.png,18.0,213.0,295,0.7762689686172166,0.2239838782840097,1.6016387672496006,0.4621352613613023,1.8413903748459728,0.5313129524261908,5.64108751759586
FAPI-TEMPO,FAPI_TEMPO_1055,1055,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1055.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1055_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1055_heatmap_norm01.png,18.0,215.0,384,0.9246246906781144,0.2667902911849615,1.7653049017907545,0.5093593254941,1.8820104809527065,0.5430334375543044,5.563112497692574
FAPI-TEMPO,FAPI_TEMPO_1056,1056,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1056.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1056_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1056_heatmap_norm01.png,18.0,219.0,225,0.6927819059876479,0.1998946040371967,1.9851314898674064,0.5727878711888453,1.917349522980201,0.553230129690871,5.641850466334793
FAPI-TEMPO,FAPI_TEMPO_1057,1057,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1057.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1057_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1057_heatmap_norm01.png,18.0,221.0,274,1.2752180603558654,0.36795015434549,1.8473825943263804,0.5330419414918512,1.854234635023567,0.5350190225186113,5.65720013914061
FAPI-TEMPO,FAPI_TEMPO_1058,1058,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1058.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1058_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1058_heatmap_norm01.png,19.0,219.0,380,0.7771639180541521,0.2242421061069124,1.9051035705111756,0.549696694711266,1.9544232009458504,0.5639273319605824,5.632862845072192
FAPI-TEMPO,FAPI_TEMPO_1059,1059,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1059.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1059_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1059_heatmap_norm01.png,18.0,215.0,376,0.872979009884971,0.251888497672241,1.9193472534677465,0.553806552864354,2.20177925769109,0.6352992032406237,5.673949478131622
FAPI-TEMPO,FAPI_TEMPO_106,106,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_106.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_106_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_106_heatmap_norm01.png,19.0,218.0,443,0.7767404920160432,0.2241199311778398,1.7587367067738984,0.5074641450184181,1.7537489861724007,0.506024993062994,5.482711041914876
FAPI-TEMPO,FAPI_TEMPO_1060,1060,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1060.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1060_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1060_heatmap_norm01.png,18.0,207.0,401,0.8492159837864292,0.2450319376904647,1.9499932525825905,0.5626491190535685,2.006225766741261,0.5788743929162551,5.666737865502353
FAPI-TEMPO,FAPI_TEMPO_1061,1061,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1061.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1061_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1061_heatmap_norm01.png,18.0,219.0,411,1.0997791645114958,0.3173291893427485,2.033000199979912,0.586599861327458,2.246163027094038,0.6481056520433421,5.672809563119557
FAPI-TEMPO,FAPI_TEMPO_1062,1062,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1062.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1062_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1062_heatmap_norm01.png,18.0,216.0,394,0.6931471805599453,0.1999999999999999,1.7759915596962124,0.5124428431668762,2.215685892191175,0.6393118097663693,5.67958552972155
FAPI-TEMPO,FAPI_TEMPO_1063,1063,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1063.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1063_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1063_heatmap_norm01.png,18.0,210.0,368,1.1837488753830572,0.3415577264346048,2.0540999908454154,0.5926879740565492,2.128515252044889,0.6141596797163367,5.680174819117357
FAPI-TEMPO,FAPI_TEMPO_1064,1064,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1064.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1064_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1064_heatmap_norm01.png,18.0,207.0,397,0.8304770908015133,0.2396250360942473,1.8310204811135165,0.5283208335737188,1.948223226320436,0.562138397431438,5.653935118408669
FAPI-TEMPO,FAPI_TEMPO_1065,1065,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1065.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1065_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1065_heatmap_norm01.png,18.0,208.0,198,0.7048979048144182,0.2033905423217563,1.900457506800271,0.5483561240961909,2.140679147361296,0.6176694380065113,5.445215119472185
FAPI-TEMPO,FAPI_TEMPO_1066,1066,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1066.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1066_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1066_heatmap_norm01.png,18.0,197.0,179,1.7685827470395332,0.5103051117111429,2.164603200936863,0.6245724606967978,1.945910149055313,0.5614709844115208,5.606230844526017
FAPI-TEMPO,FAPI_TEMPO_1067,1067,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1067.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1067_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1067_heatmap_norm01.png,18.0,205.0,243,0.6929691707091894,0.199948637214217,1.5136022802585425,0.4367333007214452,1.873515225696873,0.5405822250285691,5.6521506801519745
FAPI-TEMPO,FAPI_TEMPO_1068,1068,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1068.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1068_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1068_heatmap_norm01.png,19.0,218.0,295,0.8835222123805737,0.2549306228633398,1.7510841931826246,0.5052560963367249,1.8224362127868807,0.5258439373048194,5.4397864318731735
FAPI-TEMPO,FAPI_TEMPO_1069,1069,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1069.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1069_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1069_heatmap_norm01.png,17.0,221.0,329,0.847582421131126,0.2445605911421073,1.9003519268249605,0.5483256601548313,2.00878801820314,0.5796137024117677,5.677227226423878
FAPI-TEMPO,FAPI_TEMPO_107,107,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_107.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_107_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_107_heatmap_norm01.png,17.0,221.0,275,0.8219790586207398,0.2371730223173439,1.8395886532929973,0.5307930854762828,1.857694228049844,0.5360172500591123,5.7309928998462265
FAPI-TEMPO,FAPI_TEMPO_1070,1070,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1070.json,F:\Sandy_data\AI segemetation work\Sts_grain morphology_ML\comparative datasets\FAPI-TEMPO\FAPI_TEMPO_1070_heatmap.png,heatmaps_norm01\FAPI-TEMPO\FAPI_TEMPO_1070_heatmap_norm01.png,17.0,206.0,153,1.490822233036055,0.4301603684896254,1.9813994855828447,0.5717110423740628,1.976320289557576,0.5702454961905911,5.697665046664148
